,file_name,file_path,file_shape
32722,1649890729.dcm,/kaggle/input/rsna-breast-cancer-detection/train_images/30147/1649890729.dcm,"(4096, 3328)"
32723,1871931353.dcm,/kaggle/input/rsna-breast-cancer-detection/train_images/30384/1871931353.dcm,"(2776, 2082)"
32724,309867855.dcm,/kaggle/input/rsna-breast-cancer-detection/train_images/30384/309867855.dcm,"(2776, 2082)"
32725,49995729.dcm,/kaggle/input/rsna-breast-cancer-detection/train_images/30384/49995729.dcm,"(2776, 2082)"
32726,2011677381.dcm,/kaggle/input/rsna-breast-cancer-detection/train_images/30384/2011677381.dcm,"(2776, 2082)"
32727,189977978.dcm,/kaggle/input/rsna-breast-cancer-detection/train_images/30384/189977978.dcm,"(2776, 2082)"
32728,115491207.dcm,/kaggle/input/rsna-breast-cancer-detection/train_images/57774/115491207.dcm,"(2776, 2082)"
32729,1647152953.dcm,/kaggle/input/rsna-breast-cancer-detection/train_images/57774/1647152953.dcm,"(2776, 2082)"
32730,1686577268.dcm,/kaggle/input/rsna-breast-cancer-detection/train_images/57774/1686577268.dcm,"(2776, 2082)"
32731,1820338684.dcm,/kaggle/input/rsna-breast-cancer-detection/train_images/57774/1820338684.dcm,"(2776, 2082)"
32732,267120389.dcm,/kaggle/input/rsna-breast-cancer-detection/train_images/49248/267120389.dcm,"(4096, 3328)"
32733,671845054.dcm,/kaggle/input/rsna-breast-cancer-detection/train_images/49248/671845054.dcm,"(4096, 3328)"
32734,301274869.dcm,/kaggle/input/rsna-breast-cancer-detection/train_images/49248/301274869.dcm,"(4096, 3328)"
32735,616514811.dcm,/kaggle/input/rsna-breast-cancer-detection/train_images/49248/616514811.dcm,"(4096, 3328)"
32736,235205659.dcm,/kaggle/input/rsna-breast-cancer-detection/train_images/12111/235205659.dcm,"(4096, 3328)"
32737,2071944688.dcm,/kaggle/input/rsna-breast-cancer-detection/train_images/12111/2071944688.dcm,"(4096, 3328)"
32738,4419843.dcm,/kaggle/input/rsna-breast-cancer-detection/train_images/12111/4419843.dcm,"(4096, 3328)"
32739,1908054619.dcm,/kaggle/input/rsna-breast-cancer-detection/train_images/12111/1908054619.dcm,"(4096, 3328)"
32740,992291508.dcm,/kaggle/input/rsna-breast-cancer-detection/train_images/12111/992291508.dcm,"(4096, 3328)"
32741,2103956468.dcm,/kaggle/input/rsna-breast-cancer-detection/train_images/12111/2103956468.dcm,"(4096, 3328)"
32742,1166852260.dcm,/kaggle/input/rsna-breast-cancer-detection/train_images/12111/1166852260.dcm,"(4096, 3328)"
32743,1958666116.dcm,/kaggle/input/rsna-breast-cancer-detection/train_images/12111/1958666116.dcm,"(4096, 3328)"
32744,677540989.dcm,/kaggle/input/rsna-breast-cancer-detection/train_images/27934/677540989.dcm,"(2294, 1914)"
32745,777326227.dcm,/kaggle/input/rsna-breast-cancer-detection/train_images/27934/777326227.dcm,"(2294, 1914)"
32746,1517455619.dcm,/kaggle/input/rsna-breast-cancer-detection/train_images/27934/1517455619.dcm,"(2294, 1914)"
32747,1602758114.dcm,/kaggle/input/rsna-breast-cancer-detection/train_images/27934/1602758114.dcm,"(2294, 1914)"
32748,299495663.dcm,/kaggle/input/rsna-breast-cancer-detection/train_images/60527/299495663.dcm,"(3328, 2560)"
32749,1615211453.dcm,/kaggle/input/rsna-breast-cancer-detection/train_images/60527/1615211453.dcm,"(3328, 2560)"
32750,942940016.dcm,/kaggle/input/rsna-breast-cancer-detection/train_images/60527/942940016.dcm,"(3328, 2560)"
32751,771406904.dcm,/kaggle/input/rsna-breast-cancer-detection/train_images/60527/771406904.dcm,"(3328, 2560)"
32752,1628269764.dcm,/kaggle/input/rsna-breast-cancer-detection/train_images/60527/1628269764.dcm,"(3328, 2560)"
32753,1371390051.dcm,/kaggle/input/rsna-breast-cancer-detection/train_images/60527/1371390051.dcm,"(3328, 2560)"
32754,1126484447.dcm,/kaggle/input/rsna-breast-cancer-detection/train_images/18779/1126484447.dcm,"(3328, 2560)"
32755,783802580.dcm,/kaggle/input/rsna-breast-cancer-detection/train_images/18779/783802580.dcm,"(3328, 2560)"
32756,368835614.dcm,/kaggle/input/rsna-breast-cancer-detection/train_images/18779/368835614.dcm,"(3328, 2560)"
32757,689260454.dcm,/kaggle/input/rsna-breast-cancer-detection/train_images/18779/689260454.dcm,"(3328, 2560)"
32758,170428260.dcm,/kaggle/input/rsna-breast-cancer-detection/train_images/57531/170428260.dcm,"(2776, 2082)"
32759,302099336.dcm,/kaggle/input/rsna-breast-cancer-detection/train_images/57531/302099336.dcm,"(2776, 2082)"
32760,777561955.dcm,/kaggle/input/rsna-breast-cancer-detection/train_images/57531/777561955.dcm,"(2776, 2082)"
32761,797536287.dcm,/kaggle/input/rsna-breast-cancer-detection/train_images/57531/797536287.dcm,"(2776, 2082)"
32762,357870043.dcm,/kaggle/input/rsna-breast-cancer-detection/train_images/28482/357870043.dcm,"(3328, 2560)"
32763,943452515.dcm,/kaggle/input/rsna-breast-cancer-detection/train_images/28482/943452515.dcm,"(3328, 2560)"
32764,1978408099.dcm,/kaggle/input/rsna-breast-cancer-detection/train_images/28482/1978408099.dcm,"(3328, 2560)"
32765,719213197.dcm,/kaggle/input/rsna-breast-cancer-detection/train_images/28482/719213197.dcm,"(3328, 2560)"
32766,1611236124.dcm,/kaggle/input/rsna-breast-cancer-detection/train_images/30896/1611236124.dcm,"(4096, 3328)"
32767,2021440765.dcm,/kaggle/input/rsna-breast-cancer-detection/train_images/30896/2021440765.dcm,"(4096, 3328)"
32768,1925231089.dcm,/kaggle/input/rsna-breast-cancer-detection/train_images/30896/1925231089.dcm,"(4096, 3328)"
32769,145419211.dcm,/kaggle/input/rsna-breast-cancer-detection/train_images/30896/145419211.dcm,"(4096, 3328)"
32770,605232427.dcm,/kaggle/input/rsna-breast-cancer-detection/train_images/30896/605232427.dcm,"(4096, 3328)"
32771,1552122743.dcm,/kaggle/input/rsna-breast-cancer-detection/train_images/30896/1552122743.dcm,"(4096, 3328)"
32772,1893902734.dcm,/kaggle/input/rsna-breast-cancer-detection/train_images/32984/1893902734.dcm,"(4096, 3328)"
32773,1119207865.dcm,/kaggle/input/rsna-breast-cancer-detection/train_images/32984/1119207865.dcm,"(4096, 3328)"
32774,1677095005.dcm,/kaggle/input/rsna-breast-cancer-detection/train_images/32984/1677095005.dcm,"(4096, 3328)"
32775,1263963937.dcm,/kaggle/input/rsna-breast-cancer-detection/train_images/32984/1263963937.dcm,"(4096, 3328)"
32776,254918827.dcm,/kaggle/input/rsna-breast-cancer-detection/train_images/40880/254918827.dcm,"(4096, 3328)"
32777,729049949.dcm,/kaggle/input/rsna-breast-cancer-detection/train_images/40880/729049949.dcm,"(4096, 3328)"
32778,503630021.dcm,/kaggle/input/rsna-breast-cancer-detection/train_images/40880/503630021.dcm,"(4096, 3328)"
32779,85182093.dcm,/kaggle/input/rsna-breast-cancer-detection/train_images/40880/85182093.dcm,"(4096, 3328)"
32780,1333234908.dcm,/kaggle/input/rsna-breast-cancer-detection/train_images/40880/1333234908.dcm,"(4096, 3328)"
32781,836815611.dcm,/kaggle/input/rsna-breast-cancer-detection/train_images/4957/836815611.dcm,"(5355, 4915)"
32782,1253153559.dcm,/kaggle/input/rsna-breast-cancer-detection/train_images/4957/1253153559.dcm,"(5355, 4915)"
32783,110236222.dcm,/kaggle/input/rsna-breast-cancer-detection/train_images/4957/110236222.dcm,"(5355, 4915)"
32784,577349777.dcm,/kaggle/input/rsna-breast-cancer-detection/train_images/4957/577349777.dcm,"(5355, 4915)"
32785,1368129452.dcm,/kaggle/input/rsna-breast-cancer-detection/train_images/61808/1368129452.dcm,"(4096, 3328)"
32786,1529824189.dcm,/kaggle/input/rsna-breast-cancer-detection/train_images/61808/1529824189.dcm,"(4096, 3328)"
32787,201315917.dcm,/kaggle/input/rsna-breast-cancer-detection/train_images/61808/201315917.dcm,"(4096, 3328)"
32788,1520404335.dcm,/kaggle/input/rsna-breast-cancer-detection/train_images/61808/1520404335.dcm,"(4096, 3328)"
32789,11107689.dcm,/kaggle/input/rsna-breast-cancer-detection/train_images/21972/11107689.dcm,"(4096, 3328)"
32790,684928662.dcm,/kaggle/input/rsna-breast-cancer-detection/train_images/21972/684928662.dcm,"(4096, 3328)"
32791,686173159.dcm,/kaggle/input/rsna-breast-cancer-detection/train_images/21972/686173159.dcm,"(4096, 3328)"
32792,2012061654.dcm,/kaggle/input/rsna-breast-cancer-detection/train_images/21972/2012061654.dcm,"(4096, 3328)"
32793,125181014.dcm,/kaggle/input/rsna-breast-cancer-detection/train_images/39263/125181014.dcm,"(2776, 2082)"
32794,602209203.dcm,/kaggle/input/rsna-breast-cancer-detection/train_images/39263/602209203.dcm,"(2776, 2082)"
32795,129302265.dcm,/kaggle/input/rsna-breast-cancer-detection/train_images/39263/129302265.dcm,"(2776, 2082)"
32796,1781500552.dcm,/kaggle/input/rsna-breast-cancer-detection/train_images/39263/1781500552.dcm,"(2776, 2082)"
32797,85370409.dcm,/kaggle/input/rsna-breast-cancer-detection/train_images/9561/85370409.dcm,"(2776, 2082)"
32798,988971093.dcm,/kaggle/input/rsna-breast-cancer-detection/train_images/9561/988971093.dcm,"(2776, 2082)"
32799,1911576300.dcm,/kaggle/input/rsna-breast-cancer-detection/train_images/9561/1911576300.dcm,"(2776, 2082)"
32800,1918629441.dcm,/kaggle/input/rsna-breast-cancer-detection/train_images/9561/1918629441.dcm,"(2776, 2082)"
32801,1345907814.dcm,/kaggle/input/rsna-breast-cancer-detection/train_images/60131/1345907814.dcm,"(2776, 2082)"
32802,165063386.dcm,/kaggle/input/rsna-breast-cancer-detection/train_images/60131/165063386.dcm,"(2776, 2082)"
32803,924291176.dcm,/kaggle/input/rsna-breast-cancer-detection/train_images/60131/924291176.dcm,"(2776, 2082)"
32804,1156109046.dcm,/kaggle/input/rsna-breast-cancer-detection/train_images/60131/1156109046.dcm,"(2776, 2082)"
32805,49862917.dcm,/kaggle/input/rsna-breast-cancer-detection/train_images/64239/49862917.dcm,"(2776, 2082)"
32806,436502235.dcm,/kaggle/input/rsna-breast-cancer-detection/train_images/64239/436502235.dcm,"(2776, 2082)"
32807,1381096024.dcm,/kaggle/input/rsna-breast-cancer-detection/train_images/64239/1381096024.dcm,"(2776, 2082)"
32808,1250389131.dcm,/kaggle/input/rsna-breast-cancer-detection/train_images/64239/1250389131.dcm,"(2776, 2082)"
32809,735089982.dcm,/kaggle/input/rsna-breast-cancer-detection/train_images/40548/735089982.dcm,"(2294, 1914)"
32810,1374423447.dcm,/kaggle/input/rsna-breast-cancer-detection/train_images/40548/1374423447.dcm,"(2294, 1914)"
32811,951691140.dcm,/kaggle/input/rsna-breast-cancer-detection/train_images/40548/951691140.dcm,"(2294, 1914)"
32812,719772521.dcm,/kaggle/input/rsna-breast-cancer-detection/train_images/40548/719772521.dcm,"(2294, 1914)"
32813,228544346.dcm,/kaggle/input/rsna-breast-cancer-detection/train_images/40548/228544346.dcm,"(2294, 1914)"
32814,1374193572.dcm,/kaggle/input/rsna-breast-cancer-detection/train_images/50090/1374193572.dcm,"(2776, 2082)"
32815,1089486288.dcm,/kaggle/input/rsna-breast-cancer-detection/train_images/50090/1089486288.dcm,"(2776, 2082)"
32816,1353948159.dcm,/kaggle/input/rsna-breast-cancer-detection/train_images/50090/1353948159.dcm,"(2776, 2082)"
32817,774742383.dcm,/kaggle/input/rsna-breast-cancer-detection/train_images/50090/774742383.dcm,"(2776, 2082)"
32818,928783116.dcm,/kaggle/input/rsna-breast-cancer-detection/train_images/12143/928783116.dcm,"(4096, 3328)"
32819,1338848901.dcm,/kaggle/input/rsna-breast-cancer-detection/train_images/12143/1338848901.dcm,"(4096, 3328)"
32820,878504664.dcm,/kaggle/input/rsna-breast-cancer-detection/train_images/12143/878504664.dcm,"(4096, 3328)"
32821,2010978594.dcm,/kaggle/input/rsna-breast-cancer-detection/train_images/12143/2010978594.dcm,"(4096, 3328)"
32822,245722903.dcm,/kaggle/input/rsna-breast-cancer-detection/train_images/32511/245722903.dcm,"(4096, 3328)"
32823,1622437018.dcm,/kaggle/input/rsna-breast-cancer-detection/train_images/32511/1622437018.dcm,"(4096, 3328)"
32824,616716865.dcm,/kaggle/input/rsna-breast-cancer-detection/train_images/32511/616716865.dcm,"(4096, 3328)"
32825,1262427442.dcm,/kaggle/input/rsna-breast-cancer-detection/train_images/32511/1262427442.dcm,"(4096, 3328)"
32826,1721184279.dcm,/kaggle/input/rsna-breast-cancer-detection/train_images/32511/1721184279.dcm,"(4096, 3328)"
32827,1805049792.dcm,/kaggle/input/rsna-breast-cancer-detection/train_images/5123/1805049792.dcm,"(2776, 2082)"
32828,518766808.dcm,/kaggle/input/rsna-breast-cancer-detection/train_images/5123/518766808.dcm,"(2776, 2082)"
32829,814532158.dcm,/kaggle/input/rsna-breast-cancer-detection/train_images/5123/814532158.dcm,"(2776, 2082)"
32830,367720564.dcm,/kaggle/input/rsna-breast-cancer-detection/train_images/5123/367720564.dcm,"(2776, 2082)"
32831,1320869643.dcm,/kaggle/input/rsna-breast-cancer-detection/train_images/30581/1320869643.dcm,"(5355, 4915)"
32832,742002032.dcm,/kaggle/input/rsna-breast-cancer-detection/train_images/30581/742002032.dcm,"(5355, 4915)"
32833,1286760554.dcm,/kaggle/input/rsna-breast-cancer-detection/train_images/30581/1286760554.dcm,"(5355, 4915)"
32834,1503646130.dcm,/kaggle/input/rsna-breast-cancer-detection/train_images/30581/1503646130.dcm,"(5355, 4915)"
32835,1351595844.dcm,/kaggle/input/rsna-breast-cancer-detection/train_images/32177/1351595844.dcm,"(3328, 2560)"
32836,770508015.dcm,/kaggle/input/rsna-breast-cancer-detection/train_images/32177/770508015.dcm,"(3328, 2560)"
32837,2080924485.dcm,/kaggle/input/rsna-breast-cancer-detection/train_images/32177/2080924485.dcm,"(3328, 2560)"
32838,676474071.dcm,/kaggle/input/rsna-breast-cancer-detection/train_images/32177/676474071.dcm,"(3328, 2560)"
32839,345540290.dcm,/kaggle/input/rsna-breast-cancer-detection/train_images/10959/345540290.dcm,"(2776, 2082)"
32840,1310250338.dcm,/kaggle/input/rsna-breast-cancer-detection/train_images/10959/1310250338.dcm,"(2776, 2082)"
32841,1813647116.dcm,/kaggle/input/rsna-breast-cancer-detection/train_images/10959/1813647116.dcm,"(2776, 2082)"
32842,1104544219.dcm,/kaggle/input/rsna-breast-cancer-detection/train_images/10959/1104544219.dcm,"(2776, 2082)"
32843,1854424773.dcm,/kaggle/input/rsna-breast-cancer-detection/train_images/1028/1854424773.dcm,"(5355, 4915)"
32844,1485541548.dcm,/kaggle/input/rsna-breast-cancer-detection/train_images/1028/1485541548.dcm,"(5355, 4915)"
32845,759950512.dcm,/kaggle/input/rsna-breast-cancer-detection/train_images/1028/759950512.dcm,"(5355, 4915)"
32846,1355572672.dcm,/kaggle/input/rsna-breast-cancer-detection/train_images/1028/1355572672.dcm,"(5355, 4915)"
32847,315268478.dcm,/kaggle/input/rsna-breast-cancer-detection/train_images/1028/315268478.dcm,"(5355, 4915)"
32848,222617019.dcm,/kaggle/input/rsna-breast-cancer-detection/train_images/56034/222617019.dcm,"(4096, 3328)"
32849,2081086772.dcm,/kaggle/input/rsna-breast-cancer-detection/train_images/56034/2081086772.dcm,"(4096, 3328)"
32850,1099777037.dcm,/kaggle/input/rsna-breast-cancer-detection/train_images/56034/1099777037.dcm,"(4096, 3328)"
32851,93382884.dcm,/kaggle/input/rsna-breast-cancer-detection/train_images/56034/93382884.dcm,"(4096, 3328)"
32852,255922607.dcm,/kaggle/input/rsna-breast-cancer-detection/train_images/56034/255922607.dcm,"(4096, 3328)"
32853,568993446.dcm,/kaggle/input/rsna-breast-cancer-detection/train_images/56034/568993446.dcm,"(4096, 3328)"
32854,259377530.dcm,/kaggle/input/rsna-breast-cancer-detection/train_images/8725/259377530.dcm,"(4096, 3328)"
32855,1477051728.dcm,/kaggle/input/rsna-breast-cancer-detection/train_images/8725/1477051728.dcm,"(4096, 3328)"
32856,95209208.dcm,/kaggle/input/rsna-breast-cancer-detection/train_images/8725/95209208.dcm,"(4096, 3328)"
32857,2097000429.dcm,/kaggle/input/rsna-breast-cancer-detection/train_images/8725/2097000429.dcm,"(4096, 3328)"
32858,1250383680.dcm,/kaggle/input/rsna-breast-cancer-detection/train_images/8725/1250383680.dcm,"(4096, 3328)"
32859,1467141797.dcm,/kaggle/input/rsna-breast-cancer-detection/train_images/8725/1467141797.dcm,"(4096, 3328)"
32860,664799951.dcm,/kaggle/input/rsna-breast-cancer-detection/train_images/24410/664799951.dcm,"(4096, 3328)"
32861,2027365581.dcm,/kaggle/input/rsna-breast-cancer-detection/train_images/24410/2027365581.dcm,"(4096, 3328)"
32862,2139001039.dcm,/kaggle/input/rsna-breast-cancer-detection/train_images/24410/2139001039.dcm,"(4096, 3328)"
32863,1008469333.dcm,/kaggle/input/rsna-breast-cancer-detection/train_images/24410/1008469333.dcm,"(4096, 3328)"
32864,858365011.dcm,/kaggle/input/rsna-breast-cancer-detection/train_images/24410/858365011.dcm,"(4096, 3328)"
32865,1669902729.dcm,/kaggle/input/rsna-breast-cancer-detection/train_images/24410/1669902729.dcm,"(4096, 3328)"
32866,1990689031.dcm,/kaggle/input/rsna-breast-cancer-detection/train_images/13958/1990689031.dcm,"(4096, 3328)"
32867,784535265.dcm,/kaggle/input/rsna-breast-cancer-detection/train_images/13958/784535265.dcm,"(4096, 3328)"
32868,75510175.dcm,/kaggle/input/rsna-breast-cancer-detection/train_images/13958/75510175.dcm,"(4096, 3328)"
32869,797923709.dcm,/kaggle/input/rsna-breast-cancer-detection/train_images/13958/797923709.dcm,"(4096, 3328)"
32870,1581634305.dcm,/kaggle/input/rsna-breast-cancer-detection/train_images/13958/1581634305.dcm,"(4096, 3328)"
32871,307174522.dcm,/kaggle/input/rsna-breast-cancer-detection/train_images/2663/307174522.dcm,"(2776, 2082)"
32872,738438601.dcm,/kaggle/input/rsna-breast-cancer-detection/train_images/2663/738438601.dcm,"(2776, 2082)"
32873,1221115875.dcm,/kaggle/input/rsna-breast-cancer-detection/train_images/2663/1221115875.dcm,"(2776, 2082)"
32874,291352699.dcm,/kaggle/input/rsna-breast-cancer-detection/train_images/2663/291352699.dcm,"(2776, 2082)"
32875,1062573473.dcm,/kaggle/input/rsna-breast-cancer-detection/train_images/23194/1062573473.dcm,"(4096, 3328)"
32876,1209870218.dcm,/kaggle/input/rsna-breast-cancer-detection/train_images/23194/1209870218.dcm,"(4096, 3328)"
32877,482775874.dcm,/kaggle/input/rsna-breast-cancer-detection/train_images/23194/482775874.dcm,"(4096, 3328)"
32878,560510558.dcm,/kaggle/input/rsna-breast-cancer-detection/train_images/23194/560510558.dcm,"(4096, 3328)"
32879,217852251.dcm,/kaggle/input/rsna-breast-cancer-detection/train_images/24398/217852251.dcm,"(4096, 3328)"
32880,1615458714.dcm,/kaggle/input/rsna-breast-cancer-detection/train_images/24398/1615458714.dcm,"(4096, 3328)"
32881,103058298.dcm,/kaggle/input/rsna-breast-cancer-detection/train_images/24398/103058298.dcm,"(4096, 3328)"
32882,1175460544.dcm,/kaggle/input/rsna-breast-cancer-detection/train_images/24398/1175460544.dcm,"(4096, 3328)"
32883,1836634297.dcm,/kaggle/input/rsna-breast-cancer-detection/train_images/24398/1836634297.dcm,"(4096, 3328)"
32884,1118138239.dcm,/kaggle/input/rsna-breast-cancer-detection/train_images/24398/1118138239.dcm,"(4096, 3328)"
32885,1105827842.dcm,/kaggle/input/rsna-breast-cancer-detection/train_images/24398/1105827842.dcm,"(4096, 3328)"
32886,613760654.dcm,/kaggle/input/rsna-breast-cancer-detection/train_images/24398/613760654.dcm,"(4096, 3328)"
32887,157113110.dcm,/kaggle/input/rsna-breast-cancer-detection/train_images/13581/157113110.dcm,"(3328, 2560)"
32888,979587095.dcm,/kaggle/input/rsna-breast-cancer-detection/train_images/13581/979587095.dcm,"(3328, 2560)"
32889,1041192514.dcm,/kaggle/input/rsna-breast-cancer-detection/train_images/13581/1041192514.dcm,"(3328, 2560)"
32890,441095399.dcm,/kaggle/input/rsna-breast-cancer-detection/train_images/13581/441095399.dcm,"(3328, 2560)"
32891,1475650056.dcm,/kaggle/input/rsna-breast-cancer-detection/train_images/26102/1475650056.dcm,"(3328, 2560)"
32892,2056915646.dcm,/kaggle/input/rsna-breast-cancer-detection/train_images/26102/2056915646.dcm,"(3328, 2560)"
